date,value,country
2008,30.474972444257,1C_EMFLAT
2009,33.742523651781,1C_EMFLAT
2010,32.6670370846961,1C_EMFLAT
2011,30.7487634209886,1C_EMFLAT
2012,29.1178170538615,1C_EMFLAT
2013,29.1550386429392,1C_EMFLAT
2014,31.7036280711097,1C_EMFLAT
2015,34.9277475600126,1C_EMFLAT
2016,40.3064502409097,1C_EMFLAT
2017,42.5226444067868,1C_EMFLAT
2018,42.97569934791,1C_EMFLAT
2019,44.2025185821739,1C_EMFLAT
2020,51.7426571765328,1C_EMFLAT
2021,49.2484741092091,1C_EMFLAT
2022,50.3776086832708,1C_EMFLAT
2023,51.5522905488536,1C_EMFLAT
2024,52.3240641496867,1C_EMFLAT
2025,52.8167182878582,1C_EMFLAT
2026,53.2122044969606,1C_EMFLAT
2027,53.1317043578133,1C_EMFLAT
1992,55.6141583611629,1C_EMMENAP
1993,65.0687082904646,1C_EMMENAP
1994,75.0854519012935,1C_EMMENAP
1995,81.0382942477644,1C_EMMENAP
1996,60.3792453369536,1C_EMMENAP
1997,57.5731077352749,1C_EMMENAP
1998,60.0166109827199,1C_EMMENAP
1999,55.0338716403065,1C_EMMENAP
2000,46.7173550946463,1C_EMMENAP
2001,49.9847844135795,1C_EMMENAP
2002,63.1499314820457,1C_EMMENAP
2003,56.2711750459501,1C_EMMENAP
2004,46.5646224363274,1C_EMMENAP
2005,29.3372021094388,1C_EMMENAP
2006,21.0209563662325,1C_EMMENAP
2007,12.7061102446698,1C_EMMENAP
2008,1.21931409160335,1C_EMMENAP
2009,6.53087193517747,1C_EMMENAP
2010,6.06544670265118,1C_EMMENAP
2011,3.30883889631791,1C_EMMENAP
2012,1.25889524617429,1C_EMMENAP
2013,0.518949172443318,1C_EMMENAP
2014,3.60319341539343,1C_EMMENAP
2015,18.6062522660445,1C_EMMENAP
2016,31.7556902632043,1C_EMMENAP
2017,32.7231971500898,1C_EMMENAP
2018,33.9261567332087,1C_EMMENAP
2019,38.3058617923175,1C_EMMENAP
2020,45.4546111747534,1C_EMMENAP
2021,47.6083382553755,1C_EMMENAP
2022,38.9449655043526,1C_EMMENAP
2023,37.5249976135884,1C_EMMENAP
2024,37.1239784263052,1C_EMMENAP
2025,36.6982247788135,1C_EMMENAP
2026,36.0665250063163,1C_EMMENAP
2027,35.3911083341498,1C_EMMENAP
1991,34.4811487176751,R22
1992,37.6121968308918,R22
1993,39.9894543738378,R22
1994,44.845867486607,R22
1995,45.3415794154118,R22
1996,49.9604058217182,R22
1997,51.5971728024697,R22
1998,54.0119908131049,R22
1999,56.7964636407342,R22
2000,55.0082655936844,R22
2001,47.0833552177149,R22
2002,49.6640762328024,R22
2003,51.5540247715803,R22
2004,55.6203319617595,R22
2005,54.0123079404995,R22
2006,51.9417089908331,R22
2007,50.6912758568033,R22
2008,54.5789915627158,R22
2009,65.0810119888969,R22
2010,68.7248180421606,R22
2011,72.0821578720904,R22
2012,73.5126867145647,R22
2013,72.1346648657518,R22
2014,72.6844218516832,R22
2015,73.8270378523386,R22
2016,76.4166142456459,R22
2017,74.5427637334757,R22
2018,75.135738785954,R22
2019,76.3035385513254,R22
2020,89.6225691384537,R22
2021,89.6365367800863,R22
2022,86.7561636025899,R22
2023,86.0192943120077,R22
2024,86.2345452074761,R22
2025,87.3682096587769,R22
2026,88.4214006698118,R22
2027,89.3698111205796,R22
1991,35.3076566802855,R23
1992,38.1944057340706,R23
1993,40.3758337195234,R23
1994,45.3663135740147,R23
1995,45.7525146713214,R23
1996,50.733772790937,R23
1997,52.6922736550506,R23
1998,55.8458151638972,R23
1999,58.6813548608942,R23
2000,58.285943536152,R23
2001,47.6110267272507,R23
2002,50.3301887937767,R23
2003,53.8301670321191,R23
2004,59.058223715826,R23
2005,58.2091645842524,R23
2006,56.4691919886083,R23
2007,55.8452007976876,R23
2008,61.7474476931656,R23
2009,73.435898735083,R23
2010,79.7310170056861,R23
2011,85.1333481143736,R23
2012,88.4353321120868,R23
2013,86.7785618410433,R23
2014,86.7331402544941,R23
2015,86.2034114666885,R23
2016,88.1097266184033,R23
2017,85.9158969816357,R23
2018,86.1058505014068,R23
2019,86.7606873073248,R23
2020,100.780080180082,R23
2021,101.19803814633,R23
2022,97.5299967583647,R23
2023,96.2446456879961,R23
2024,96.4502551899429,R23
2025,97.8312569219279,R23
2026,99.1735142946996,R23
2027,100.540666954861,R23
2001,64.4529168505115,1C_234
2002,58.1567147534437,1C_234
2003,58.6166939277508,1C_234
2004,52.4480870058326,1C_234
2005,43.6738604168334,1C_234
2006,35.1184779487061,1C_234
2009,43.5454523803327,1C_234
2010,38.5657677259229,1C_234
2012,43.2772713548512,1C_234
2013,44.5450017610636,1C_234
2014,46.6964648105548,1C_234
2015,55.435513712221,1C_234
2022,46.6053923014627,1C_234
2023,40.4917555213481,1C_234
2024,35.232319168542,1C_234
2025,32.5105200120477,1C_234
2026,30.8746629088375,1C_234
2027,28.9488340630592,1C_234
2000,56.4228778078963,1C_232
2001,53.8355300145462,1C_232
2002,51.2565509217465,1C_232
2003,50.1680698183745,1C_232
2004,46.7930625001574,1C_232
2005,39.3094798258258,1C_232
2006,26.9835766037861,1C_232
2007,21.4521606094812,1C_232
2008,7.92364134011938,1C_232
2009,11.4563478756661,1C_232
2010,12.9778153915407,1C_232
2011,17.0085898367261,1C_232
2012,16.6434378002357,1C_232
2013,18.0667738448058,1C_232
2014,20.1105899839459,1C_232
2015,24.8113071910322,1C_232
2016,29.7933535582932,1C_232
2017,32.9091372912102,1C_232
2018,36.309212748097,1C_232
2019,37.9017776058622,1C_232
2020,46.3027391823765,1C_232
2021,48.4867596614873,1C_232
2022,48.0265562054658,1C_232
2023,47.336099411079,1C_232
2024,46.8022892147692,1C_232
2025,46.7301800051935,1C_232
2026,46.9135439450088,1C_232
2027,47.0646572206967,1C_232
2009,8.30894776710111,1C_235
2010,8.91341343903146,1C_235
2011,14.6434878190815,1C_235
2012,13.1396348538056,1C_235
2013,14.0122916402407,1C_235
2014,16.1721003385995,1C_235
2015,19.0735424333684,1C_235
2016,22.7576522570649,1C_235
2017,24.6465325979316,1C_235
2018,25.9436762579908,1C_235
2019,27.7969370352336,1C_235
2020,36.1332319363902,1C_235
2021,37.8028781054942,1C_235
2022,37.1733872404905,1C_235
2023,38.0921440621698,1C_235
2024,39.2386963824829,1C_235
2025,40.5097738326927,1C_235
2026,41.7959312881308,1C_235
2027,43.0263128839339,1C_235
1991,41.0044576798754,1C_Oil_producers
1992,45.0591339339203,1C_Oil_producers
1993,51.843899119638,1C_Oil_producers
1994,55.956905036846,1C_Oil_producers
1995,56.6577670918828,1C_Oil_producers
1996,52.2673755094569,1C_Oil_producers
1997,49.4477283443396,1C_Oil_producers
1998,49.6903980222882,1C_Oil_producers
1999,44.3272846187721,1C_Oil_producers
2000,35.2329663655487,1C_Oil_producers
2001,32.7344121837451,1C_Oil_producers
2002,33.8229855306762,1C_Oil_producers
2003,28.8488773173992,1C_Oil_producers
2004,22.2855203828972,1C_Oil_producers
2005,12.5991377316855,1C_Oil_producers
2006,6.47491255163745,1C_Oil_producers
2007,1.2535850326462,1C_Oil_producers
2008,-5.75137837293385,1C_Oil_producers
2009,-0.73528159393649,1C_Oil_producers
2010,0.463680140391623,1C_Oil_producers
2011,-0.487658830746236,1C_Oil_producers
2012,-2.29716909248253,1C_Oil_producers
2013,-4.78640845387114,1C_Oil_producers
2014,-5.46633179284869,1C_Oil_producers
2015,-0.776696102535185,1C_Oil_producers
2016,6.61690541878456,1C_Oil_producers
2017,7.87280688381059,1C_Oil_producers
2018,9.55093764762441,1C_Oil_producers
2019,11.5451796981944,1C_Oil_producers
2020,21.3108370451802,1C_Oil_producers
2021,23.1238724218661,1C_Oil_producers
2022,20.2726366518765,1C_Oil_producers
2023,19.1390348022907,1C_Oil_producers
2024,18.7722029846574,1C_Oil_producers
2025,18.518228403446,1C_Oil_producers
2026,17.9896367838501,1C_Oil_producers
2027,17.5621352646281,1C_Oil_producers
